cid,x1
8704,0.0001
8708,0.0004
13852,0.0001
13853,0.0004
13850,0.0021
4691,0.0004
13857,0.0016
13855,0.0000
13858,0.0003
13859,0.0002
5605,0.0003
5607,0.0001
5606,0.0004
5601,0.0002
5600,0.0002
5602,0.0001
5609,0.0018
4690,0.0025
9633,0.0001
9324,0.0001
10682,0.0002
10683,0.0001
6424,0.0000
12454,0.0006
6426,0.0001
6427,0.0121
6420,0.0001
6421,0.0002
6422,0.0001
12452,0.0002
12459,0.0000
12458,0.0003
4694,0.0001
6769,0.0017
6768,0.0005
6766,0.0001
6765,0.0011
6764,0.0010
6761,0.0002
6760,0.0001
9976,0.0000
9975,0.0004
9974,0.0005
9973,0.0002
9972,0.0015
9971,0.0007
9979,0.0000
12024,0.0001
12025,0.0000
229,0.0011
12023,0.0004
225,0.0001
224,0.0001
12029,0.0018
220,0.0001
10685,0.0002
11794,0.0002
6407,0.0000
2507,0.0010
2505,0.0008
2504,0.0009
2502,0.0002
2501,0.0003
2500,0.0000
5049,0.0002
5048,0.0001
5045,0.0002
5044,0.0003
5043,0.0004
5042,0.0000
5041,0.0004
5040,0.0001
9515,0.0001
10773,0.0001
10770,0.0005
9516,0.0001
9511,0.0001
10777,0.0022
10774,0.0010
10775,0.0002
10779,0.0000
9519,0.0001
9518,0.0005
11829,0.0002
11825,0.0001
11824,0.0136
11827,0.0029
11826,0.0002
11821,0.0010
11822,0.0001
13084,0.0003
13086,0.0001
13081,0.0002
1255,0.0001
1252,0.0001
1521,0.0001
1623,0.0002
1990,0.0003
1523,0.0000
3205,0.0002
3204,0.0004
10057,0.0001
1627,0.0003
5187,0.0008
10196,0.0014
10197,0.0002
10194,0.0001
10195,0.0001
10192,0.0002
10193,0.0002
10190,0.0002
5185,0.0003
10199,0.0000
1128,0.0024
1129,0.0016
5189,0.0003
1120,0.0001
1122,0.0335
1123,0.0002
1126,0.0000
1127,0.0001
10675,0.0001
10153,0.0000
8516,0.0001
8517,0.0007
12596,0.0003
12597,0.0049
12590,0.0003
12591,0.0031
12592,0.0001
8047,0.0004
8049,0.0001
12598,0.0002
8518,0.0798
8519,0.0002
10053,0.0001
12840,0.0000
12841,0.0001
12847,0.0003
12845,0.0004
11398,0.0005
558,0.0001
13574,0.0001
554,0.0001
4776,0.0001
13646,0.0001
13645,0.0001
13644,0.0005
4772,0.0004
4773,0.0556
4770,0.0008
4778,0.0005
5819,0.0006
10155,0.0000
5810,0.0009
5811,0.0018
5812,0.0004
5815,0.0002
5817,0.0023
4888,0.0001
13508,0.0003
13509,0.0005
4611,0.0000
4610,0.0014
13503,0.0002
4615,0.0003
13505,0.0007
13507,0.0008
4882,0.0003
144,0.0001
145,0.0005
142,0.0003
143,0.0000
4884,0.0001
148,0.0009
4885,0.0000
4887,0.0005
11981,0.0002
3342,0.0002
5451,0.0009
10443,0.0002
2712,0.0003
1192,0.0004
2716,0.0000
2717,0.0001
5454,0.0001
2718,0.0000
5455,0.0001
10699,0.0001
10698,0.0002
7223,0.0009
10348,0.0002
7225,0.0002
7224,0.0031
7227,0.0002
7226,0.0005
7229,0.0010
9165,0.0001
10693,0.0002
9167,0.0002
10695,0.0004
9161,0.0003
9162,0.0005
10696,0.0007
7969,0.0003
9173,0.0002
12279,0.0001
6249,0.0003
10684,0.0002
12271,0.0001
6241,0.0003
12273,0.0001
6243,0.0003
12275,0.0005
6245,0.0011
6246,0.0001
6247,0.0008
10527,0.0011
10524,0.0000
10523,0.0004
10522,0.0012
10520,0.0002
10529,0.0001
10528,0.0005
9708,0.0002
9709,0.0003
9701,0.0001
9702,0.0026
9704,0.0053
8871,0.0001
8870,0.0002
8875,0.0000
8874,0.0001
8877,0.0000
8876,0.0004
8878,0.0006
6812,0.0001
13315,0.0000
12632,0.0001
829,0.0009
828,0.0009
6604,0.0168
827,0.0000
826,0.0004
821,0.0002
13317,0.0003
823,0.0024
8163,0.0001
12637,0.0002
13949,0.0001
12493,0.0004
2631,0.0001
6608,0.0002
6975,0.0000
13313,0.0000
1713,0.0001
10758,0.0001
5250,0.0069
5251,0.0091
5256,0.0004
5257,0.0000
5255,0.0003
5259,0.0002
13941,0.0002
13942,0.0000
4252,0.0003
13944,0.0000
11120,0.0002
11121,0.0004
11122,0.0001
11123,0.0000
11125,0.0000
11127,0.0003
11128,0.0009
11129,0.0003
12260,0.0007
923,0.0002
924,0.0002
3010,0.0002
11509,0.0001
3014,0.0000
6256,0.0002
8729,0.0018
8728,0.0003
6255,0.0012
8721,0.0001
8720,0.0003
8723,0.0001
8722,0.0002
8727,0.0001
8726,0.0004
13878,0.0008
13879,0.0001
4181,0.0003
4180,0.0002
4183,0.0001
13873,0.0001
4185,0.0001
5391,0.0002
13876,0.0004
4186,0.0001
5663,0.0001
5662,0.0000
5661,0.0006
5660,0.0035
5667,0.0000
5666,0.0012
5665,0.0004
11501,0.0086
10535,0.0024
3196,0.0007
355,0.0001
12473,0.0015
6403,0.0001
6400,0.0000
12,0.0007
6406,0.0001
8188,0.0001
17,0.2081
12474,0.0098
8185,0.0001
18,0.0000
6408,0.0005
12478,0.0004
8181,0.0003
8183,0.0002
8182,0.0024
7764,0.0001
7765,0.0002
7767,0.0002
7760,0.0003
7761,0.0009
7768,0.0002
7769,0.0005
3194,0.0000
3904,0.0004
3900,0.0000
3901,0.0001
3902,0.0003
3909,0.0001
6744,0.0000
6741,0.0004
6743,0.0001
6742,0.0009
6748,0.0010
9716,0.0004
9958,0.0003
9955,0.0017
9957,0.0006
9956,0.0005
9951,0.0004
9950,0.0003
9953,0.0001
201,0.0008
3474,0.0000
203,0.0002
202,0.0002
204,0.0001
209,0.0002
208,0.0003
12042,0.0002
3477,0.0000
12047,0.0009
12045,0.0005
836,0.0007
12048,0.0002
12049,0.0019
3472,0.0001
350,0.0002
12130,0.0001
839,0.0001
8880,0.0003
3658,0.0004
3659,0.0001
3654,0.0003
3655,0.0003
3656,0.0010
3650,0.0003
3651,0.0000
3652,0.0010
3653,0.0000
2525,0.0000
2524,0.0007
2527,0.0007
2526,0.0001
2520,0.0001
2523,0.0003
2522,0.0002
2529,0.0002
2528,0.0002
11465,0.0003
11461,0.0017
11463,0.0029
11462,0.0001
11469,0.0001
5064,0.0002
5067,0.0031
5066,0.0000
5061,0.0002
5060,0.0000
5063,0.0001
5069,0.0000
5068,0.0003
3091,0.0000
10070,0.0002
4408,0.0000
4409,0.0001
4404,0.0046
13314,0.0001
4406,0.0001
4407,0.0003
4400,0.0001
13310,0.0004
4402,0.0002
13312,0.0005
928,0.0003
929,0.0016
9571,0.0000
9570,0.0004
9577,0.0003
9576,0.0002
9575,0.0001
12824,0.0002
9579,0.0004
10753,0.0005
10754,0.0001
925,0.0002
926,0.0002
10757,0.0003
5393,0.0026
5392,0.0001
11809,0.0005
5390,0.0016
5397,0.0001
5396,0.0003
5395,0.0005
5394,0.0023
11803,0.0003
2666,0.0011
11807,0.0001
11805,0.0008
4095,0.0004
4388,0.0003
784,0.0002
9396,0.0000
9394,0.0002
780,0.0004
9392,0.0004
9391,0.0019
9390,0.0002
3096,0.0002
789,0.0000
9399,0.0004
9398,0.0001
2663,0.0013
7159,0.0001
7695,0.0000
7157,0.0005
7155,0.0003
7153,0.0010
7152,0.0002
7151,0.0002
7150,0.0004
404,0.0001
1375,0.0003
12860,0.0000
12861,0.0000
12863,0.0002
12864,0.0002
8068,0.0000
8069,0.0005
8066,0.0000
8067,0.0225
8064,0.0022
400,0.0001
8062,0.0020
8063,0.0000
8060,0.0001
8061,0.0000
7484,0.0117
7487,0.0337
7486,0.0000
7481,0.0001
7480,0.0003
7483,0.0002
7482,0.0001
9393,0.0001
7489,0.0012
7488,0.0002
2898,0.0003
2894,0.0004
2897,0.0001
2896,0.0011
2891,0.0001
2893,0.0003
1106,0.0002
1455,0.0004
1104,0.0001
1105,0.0001
1450,0.0001
1103,0.0005
1452,0.0008
5244,0.0013
1458,0.0002
1724,0.0001
1108,0.0002
783,0.0002
5246,0.0002
12799,0.0001
13592,0.0001
5241,0.0001
8898,0.0001
3736,0.0001
12277,0.0000
3831,0.0004
3832,0.0001
1890,0.0002
1891,0.0003
1892,0.0001
12276,0.0001
3730,0.0002
2136,0.0005
13581,0.0001
4921,0.0001
4794,0.0152
4927,0.0441
4796,0.0010
4790,0.0001
4926,0.0008
5836,0.0000
5837,0.0005
5834,0.0001
5833,0.0001
11258,0.0004
5831,0.0001
11256,0.0001
11254,0.0001
13587,0.0001
11252,0.0015
4033,0.0595
5838,0.0007
5839,0.0001
4035,0.0002
4034,0.0002
13726,0.0000
13727,0.0000
11784,0.0001
4039,0.0014
11786,0.0000
11787,0.0001
11780,0.0001
11781,0.0013
11782,0.0006
11783,0.0001
11788,0.0001
11789,0.0001
13877,0.0000
2668,0.0001
6902,0.0000
4,0.0003
6497,0.0002
1838,0.0001
12789,0.0001
12788,0.0000
3006,0.0001
12781,0.0005
12780,0.0032
12783,0.0001
12782,0.0000
12785,0.0003
12784,0.0000
12787,0.0012
10321,0.0001
14008,0.0028
10323,0.1703
10322,0.0001
10325,0.0001
10324,0.0010
10326,0.0434
2770,0.0059
2771,0.0016
4891,0.0000
2773,0.0003
2774,0.0006
2775,0.0001
2776,0.0001
4894,0.0001
9148,0.0000
9490,0.0001
7974,0.0010
9492,0.0002
9493,0.0029
9146,0.0003
9495,0.0011
9144,0.0002
7972,0.0003
12257,0.0002
12256,0.0063
6264,0.0001
12254,0.0001
6262,0.0025
12251,0.0003
6261,0.0007
12259,0.0000
6269,0.0006
2640,0.0002
9726,0.0001
9727,0.0001
9724,0.0001
9725,0.0001
9722,0.0000
9720,0.0004
14005,0.0001
847,0.0002
846,0.0023
3465,0.0009
844,0.0001
3463,0.0004
3462,0.0077
841,0.0003
840,0.0001
8897,0.0001
8896,0.0008
8895,0.0001
8893,0.0001
3469,0.0006
848,0.0001
2406,0.0000
4276,0.0003
4905,0.0001
5238,0.0001
5239,0.0002
1731,0.0003
5232,0.0000
5234,0.0053
1734,0.0004
5236,0.0003
1736,0.0002
13127,0.0003
13124,0.0005
13122,0.0008
13123,0.0000
13120,0.0001
13121,0.0002
13128,0.0002
4907,0.0003
3070,0.0032
3071,0.0015
3072,0.0006
1596,0.0003
1593,0.0004
3077,0.0004
3078,0.0002
3079,0.0003
1599,0.0000
1598,0.0001
6143,0.0000
6142,0.0001
5830,0.0001
2402,0.0000
13400,0.0000
5649,0.0001
5648,0.0006
5641,0.0010
5640,0.0000
5642,0.0005
5645,0.0003
5644,0.0002
5647,0.0005
12719,0.0000
12866,0.0000
12869,0.0001
8065,0.0002
488,0.0005
485,0.0008
481,0.0007
12419,0.0001
12418,0.0155
6460,0.0002
6461,0.0287
6462,0.0002
12412,0.0005
6464,0.0002
12414,0.0001
12417,0.0003
6467,0.0001
7742,0.0002
7743,0.0003
7740,0.0002
7741,0.0002
7746,0.0003
7747,0.0012
7744,0.0029
7745,0.0228
7748,0.0002
11611,0.0000
3923,0.0001
3921,0.0001
3926,0.0002
3925,0.0004
3928,0.0006
3929,0.0001
6723,0.0003
6722,0.0001
8305,0.0001
8304,0.0003
8303,0.0000
6726,0.0004
8301,0.0010
8300,0.0004
15,0.0002
6729,0.0000
8309,0.0001
12159,0.0001
9939,0.0001
9938,0.0005
9933,0.0002
9932,0.0010
9931,0.0000
9930,0.0004
9935,0.0005
4822,0.0001
6099,0.0001
6098,0.0000
12060,0.0004
6090,0.0001
6093,0.0000
6092,0.0010
6095,0.0001
6097,0.0001
6096,0.0008
13499,0.0003
12806,0.0006
3295,0.0001
3679,0.0001
3672,0.0000
3673,0.0000
3670,0.0000
3677,0.0002
3674,0.0004
2543,0.0000
2541,0.0000
2540,0.0000
2546,0.0005
2545,0.0001
1107,0.0001
2549,0.0001
2548,0.0000
1456,0.0002
11443,0.0002
11442,0.0003
11441,0.0000
11440,0.0001
11446,0.0000
11445,0.0005
1102,0.0003
11449,0.0002
11448,0.0000
1451,0.0021
3580,0.0002
5002,0.0010
3582,0.0002
3583,0.0033
5007,0.0002
3585,0.0001
3586,0.0003
3587,0.0001
3589,0.0020
5009,0.0002
1453,0.0001
11618,0.0000
12213,0.0005
903,0.0003
4428,0.0003
13338,0.0007
906,0.0002
13333,0.0192
13332,0.0000
908,0.0012
909,0.0002
4426,0.0005
13336,0.0008
4424,0.0001
4425,0.0009
9558,0.0006
3291,0.0002
13492,0.0005
9553,0.0035
1109,0.0008
9555,0.0001
9554,0.0001
9557,0.0002
13493,0.0000
12800,0.0000
12801,0.0002
13037,0.0001
2272,0.0000
11861,0.0007
11860,0.0387
8936,0.0001
8937,0.0002
11865,0.0003
11864,0.0004
8932,0.0002
8933,0.0002
11869,0.0001
11868,0.0005
8938,0.0001
8939,0.0000
7175,0.0001
7174,0.0003
7177,0.0000
1798,0.0000
7171,0.0005
7170,0.0013
7178,0.0002
12593,0.0002
12214,0.0002
1697,0.0001
1694,0.0001
1695,0.0019
1693,0.0005
2919,0.0001
1698,0.0002
1699,0.0028
12888,0.0011
12889,0.0001
12886,0.0002
12887,0.0003
13495,0.0001
12880,0.0002
12881,0.0000
1794,0.0002
1472,0.0002
1471,0.0000
1476,0.0008
1477,0.0000
12460,0.0002
6410,0.0004
13939,0.0003
4229,0.0003
8624,0.0001
4224,0.0003
2459,0.0001
4226,0.0002
12463,0.0001
4220,0.0027
13930,0.0003
4222,0.0008
4223,0.0000
24,0.0002
5587,0.0009
26,0.0002
27,0.0007
5582,0.0470
21,0.0004
22,0.0007
5581,0.0001
28,0.0001
29,0.0003
5588,0.0047
5589,0.0005
8625,0.0001
5308,0.0000
5309,0.0000
11274,0.0001
11275,0.0034
11276,0.0001
13688,0.0000
11271,0.0009
11273,0.0004
13683,0.0011
13682,0.0003
13681,0.0003
13680,0.0002
11278,0.0001
13686,0.0001
13685,0.0001
13684,0.0004
1061,0.0003
5301,0.0013
8500,0.0000
5302,0.0001
4923,0.0005
8503,0.0001
1066,0.0001
8502,0.0001
12310,0.0021
2280,0.0002
2281,0.0001
2282,0.0013
2283,0.0024
2284,0.0005
2055,0.0009
13448,0.0002
6730,0.0007
4828,0.0000
8315,0.0001
2056,0.0000
8316,0.0000
10905,0.0007
13445,0.0001
10901,0.0000
4827,0.0001
10909,0.0002
10908,0.0002
6735,0.0001
9120,0.0002
9121,0.0001
9122,0.0004
9123,0.0001
9124,0.0001
9126,0.0010
9127,0.0003
10307,0.0001
9129,0.0002
10305,0.0001
10656,0.0009
10651,0.0070
10302,0.0004
10301,0.0016
4823,0.1419
7919,0.0001
7918,0.0009
4820,0.0003
4795,0.0002
7912,0.0000
7910,0.0001
7917,0.0020
7915,0.0001
7914,0.0004
11623,0.0006
6288,0.0001
6289,0.0000
9402,0.0000
6284,0.0001
6286,0.0002
6280,0.0002
6281,0.0002
6282,0.0002
6283,0.0005
182,0.0006
183,0.0000
181,0.0001
187,0.0002
184,0.0022
185,0.0005
7984,0.0002
188,0.0002
4793,0.0002
11625,0.0002
11624,0.0006
10620,0.0001
4592,0.0004
6362,0.0001
11629,0.0002
869,0.0002
9408,0.0005
3449,0.0004
3448,0.0001
861,0.0060
3444,0.0010
863,0.0011
3441,0.0000
3440,0.0001
3442,0.0002
2024,0.0001
2757,0.0029
2026,0.0001
2755,0.0003
2753,0.0001
2750,0.0005
2023,0.0005
12135,0.0003
2029,0.0001
2758,0.0001
10400,0.0001
9334,0.0001
10150,0.0005
5216,0.0000
5217,0.0001
5214,0.0009
9336,0.0003
5212,0.0000
11250,0.0002
5210,0.0002
9331,0.0001
11251,0.0001
10157,0.0004
10406,0.0000
9332,0.0000
13108,0.0002
13109,0.0003
13104,0.0005
13105,0.0001
13106,0.0005
13107,0.0005
13100,0.0001
13101,0.0002
13103,0.0008
4211,0.0000
3058,0.0001
3056,0.0003
3054,0.0001
3055,0.0005
3052,0.0023
3053,0.0003
3050,0.0012
10013,0.0001
4595,0.0003
1316,0.0003
1315,0.1703
1314,0.0006
1311,0.0026
1310,0.0002
1319,0.0002
1318,0.0002
6914,0.0005
12436,0.0001
12435,0.0005
6917,0.0001
6910,0.0000
12432,0.0009
12431,0.0002
6441,0.0003
6918,0.0002
12439,0.0003
6449,0.0001
8626,0.0003
11785,0.0000
7728,0.0017
7721,0.0003
7722,0.0002
7723,0.0005
7724,0.0008
7727,0.0000
3949,0.0001
12079,0.0000
3940,0.0032
3941,0.0002
3942,0.0001
6089,0.0000
3947,0.0000
6709,0.0005
6708,0.0003
8328,0.0001
8325,0.0000
8324,0.0001
6702,0.0003
8321,0.0041
6704,0.0368
6707,0.0006
8322,0.0001
9911,0.0005
9910,0.0005
9913,0.0001
9912,0.0010
9914,0.0002
9917,0.0015
9919,0.0027
6082,0.0005
6083,0.0005
6080,0.0001
3841,0.0001
6081,0.0000
4057,0.0024
4056,0.0001
13744,0.0003
4054,0.0001
13742,0.0005
4052,0.0001
4051,0.0001
4050,0.0002
4059,0.0000
4058,0.0002
3610,0.0000
3611,0.0005
3612,0.0002
3613,0.0008
3615,0.0008
3616,0.0005
3617,0.0006
3618,0.0008
2568,0.0007
2561,0.0001
2563,0.0006
2562,0.0001
2564,0.0005
2567,0.0007
2566,0.0014
11429,0.0051
11420,0.0009
11423,0.0002
11422,0.0002
11424,0.0005
11426,0.0004
5029,0.0010
5028,0.0001
5021,0.0001
5020,0.0001
5022,0.0002
5025,0.0000
5024,0.0001
5026,0.0014
4440,0.0000
4441,0.0004
4442,0.0000
13352,0.0001
13355,0.0000
4445,0.0001
4447,0.0003
4448,0.0093
4423,0.0001
964,0.0001
966,0.0000
967,0.0003
960,0.0000
961,0.0003
962,0.0001
963,0.0002
968,0.0006
969,0.0001
13977,0.0000
1241,0.0002
640,0.0001
643,0.0009
1534,0.0002
1533,0.0010
647,0.0000
1246,0.0000
10466,0.0003
10467,0.0060
10464,0.0010
10462,0.0003
10463,0.0000
5199,0.0008
10469,0.0002
3235,0.0001
8912,0.0015
1616,0.0073
8910,0.0002
8916,0.0002
8914,0.0018
1617,0.0002
11846,0.0000
11845,0.0005
5197,0.0002
11841,0.0003
5196,0.0067
5191,0.0001
1961,0.0007
7113,0.0008
7112,0.0012
7111,0.0000
7116,0.0032
7115,0.0001
7114,0.0002
7119,0.0000
5192,0.0001
1679,0.0004
1675,0.0001
1677,0.0034
1670,0.0002
642,0.0000
7291,0.0000
1418,0.0003
1410,0.0002
1412,0.0012
1413,0.0001
1414,0.0006
1416,0.0002
1417,0.0001
3963,0.0001
4106,0.0000
4208,0.0001
4209,0.0001
5183,0.0003
4202,0.0002
4203,0.0005
4200,0.0000
13910,0.0002
13917,0.0003
13916,0.0022
13915,0.0003
11476,0.0000
5568,0.0001
5569,0.0001
5564,0.0003
5565,0.0000
5567,0.0002
5561,0.0002
5562,0.0017
5563,0.0001
308,0.0000
301,0.0015
303,0.0003
305,0.0004
306,0.0003
307,0.0044
11212,0.0003
11213,0.0002
11210,0.0021
11217,0.0001
11214,0.0030
1491,0.0000
7968,0.0003
11479,0.0000
10320,0.0004
4899,0.0004
4898,0.0000
4893,0.0005
2772,0.0002
4890,0.0002
4897,0.0000
2777,0.0000
470,0.0002
3891,0.0000
6118,0.0003
6119,0.0016
12744,0.0002
12747,0.0002
6117,0.0002
6110,0.0002
6111,0.0005
6112,0.0000
6113,0.0000
10923,0.0068
10920,0.0006
10927,0.0001
10926,0.0002
10924,0.0005
10929,0.1079
10928,0.0002
7283,0.0010
7282,0.0007
7933,0.0002
10678,0.0005
7287,0.0002
7934,0.0008
9108,0.0000
7284,0.0001
7939,0.0005
7938,0.0008
9104,0.0007
9457,0.0001
9102,0.0001
9451,0.0004
9100,0.0001
9453,0.0001
12299,0.0002
7976,0.0000
12293,0.0001
7971,0.0017
12290,0.0003
12297,0.0003
9147,0.0004
9839,0.0004
7973,0.0000
9145,0.0001
8342,0.0000
6267,0.0017
12255,0.0017
6265,0.0000
12253,0.0002
7391,0.0001
3428,0.0002
4419,0.0001
6612,0.0000
3423,0.0001
3422,0.0001
3426,0.0002
3425,0.0000
2002,0.0224
2000,0.0002
2001,0.0002
626,0.0001
4588,0.0004
4859,0.0011
4858,0.0010
4857,0.0002
12626,0.0012
4855,0.0002
2009,0.0001
4581,0.0012
4580,0.0006
4583,0.0002
13305,0.0000
12624,0.0009
6960,0.0004
12480,0.0021
4412,0.0017
11989,0.0003
6268,0.0001
11982,0.0002
8628,0.0001
12258,0.0000
11987,0.0002
11985,0.0003
1908,0.0001
8159,0.0000
10581,0.0001
10580,0.0017
10583,0.0002
13169,0.0001
10587,0.0001
8157,0.0002
13162,0.0002
13163,0.0079
7392,0.0004
13161,0.0006
13166,0.0000
13167,0.0000
13165,0.1714
11182,0.0006
11183,0.0101
8627,0.0006
11186,0.0000
11187,0.0002
8152,0.0001
11188,0.0002
11189,0.0001
11539,0.1504
5952,0.0030
8150,0.0004
1906,0.0000
916,0.0001
9323,0.0001
5958,0.0000
912,0.0012
1907,0.0006
1087,0.0003
1086,0.0001
1085,0.0000
1084,0.0001
1083,0.0003
1082,0.0004
1081,0.0002
1088,0.0003
12987,0.0001
12986,0.0001
12985,0.0000
12984,0.0058
12983,0.0001
12982,0.0001
12981,0.0003
12980,0.0024
12989,0.0001
1905,0.0001
449,0.0001
448,0.0011
1339,0.0003
1338,0.0001
1335,0.0002
1334,0.0002
1337,0.0001
440,0.0008
447,0.0003
446,0.0044
445,0.0002
1332,0.0004
6932,0.0011
6930,0.0004
8699,0.0003
8698,0.0007
8129,0.0009
6935,0.0016
8695,0.0007
8126,0.0002
8125,0.0005
8124,0.0003
8123,0.0000
8690,0.0002
8121,0.0001
8692,0.0003
7707,0.0002
7704,0.0003
7705,0.0001
7703,0.0000
7700,0.0003
7701,0.0001
33,0.0015
32,0.0001
37,0.0001
36,0.0002
35,0.0006
8349,0.0003
8348,0.0001
8343,0.0002
9835,0.0011
8341,0.0001
8340,0.0024
8347,0.0000
8346,0.0008
8345,0.0001
845,0.0026
3464,0.0004
843,0.0002
842,0.0008
13768,0.0001
4078,0.0001
4075,0.0001
13766,0.0000
13767,0.0007
4071,0.0007
13761,0.0040
4073,0.0017
4072,0.0001
3967,0.0004
3964,0.0001
3965,0.0022
5793,0.0020
5792,0.0014
3960,0.0001
5790,0.0003
5798,0.0011
1101,0.0002
3638,0.0004
3634,0.0002
3635,0.0001
3632,0.0001
3633,0.0010
3631,0.0003
8891,0.0004
2335,0.0001
6451,0.0020
8769,0.0006
11407,0.0000
11406,0.0003
11405,0.0002
12193,0.0002
11402,0.0001
11401,0.0006
13331,0.0002
11409,0.0010
11408,0.0007
13379,0.0003
4469,0.0002
4466,0.0000
13376,0.0114
4464,0.0001
13374,0.0022
13373,0.0001
13372,0.0011
13371,0.0008
13370,0.0005
948,0.0006
949,0.0000
946,0.0002
947,0.0007
944,0.0012
945,0.0000
942,0.0000
943,0.0008
6327,0.0002
12174,0.0003
6324,0.0001
12172,0.0002
12173,0.0002
12171,0.0003
12179,0.0001
9665,0.0011
9664,0.0005
9662,0.0001
9661,0.0010
10119,0.0010
10444,0.0007
10446,0.0037
10115,0.0001
10440,0.0004
10113,0.0002
9669,0.0002
10111,0.0003
8978,0.0004
8970,0.0014
8971,0.0001
8972,0.0006
8973,0.0001
8974,0.0002
8975,0.0010
8977,0.0002
8527,0.0004
7139,0.0001
7130,0.0003
7133,0.0003
7132,0.0107
7137,0.0001
6458,0.0001
1659,0.0002
1656,0.0005
1657,0.0006
1654,0.0002
1655,0.0002
586,0.0002
1739,0.0001
584,0.0022
585,0.0001
582,0.0006
583,0.0001
580,0.0001
1738,0.0001
588,0.0001
589,0.0001
2837,0.0004
2836,0.0002
2835,0.0001
2834,0.0001
2833,0.0001
2832,0.0000
2831,0.0014
2830,0.0001
1436,0.0006
5406,0.0009
5405,0.0170
3392,0.0001
1432,0.0002
1433,0.0003
1430,0.0004
1431,0.0008
3399,0.0003
418,0.0002
5409,0.0012
1439,0.0001
9441,0.0003
13971,0.0002
4261,0.0001
13972,0.0002
13975,0.0001
13974,0.0002
4266,0.0002
4267,0.0001
4268,0.0038
4269,0.0004
3702,0.0001
1737,0.0001
3703,0.0003
5237,0.0006
7940,0.0001
5548,0.0008
5549,0.0001
5543,0.0000
5540,0.0007
5541,0.0007
5546,0.0000
5544,0.0011
3707,0.0001
3704,0.0001
8598,0.0001
8599,0.0001
8597,0.0000
7941,0.0008
8595,0.0029
8592,0.0102
8593,0.0003
8590,0.0009
8591,0.0007
11238,0.0161
5891,0.0001
5892,0.0007
5893,0.0003
5894,0.0001
5896,0.0001
5897,0.0000
5898,0.0004
5899,0.0372
11233,0.0002
11234,0.0001
11236,0.0001
11237,0.0004
4916,0.0004
8447,0.0007
4665,0.0001
13577,0.0000
2484,0.0001
13573,0.0001
9525,0.0000
13572,0.0001
9895,0.0000
321,0.0000
9890,0.0002
9891,0.0007
9892,0.0001
325,0.0002
9526,0.0005
9899,0.0002
4861,0.0000
4230,0.0000
6084,0.0003
13919,0.0002
6138,0.0002
6139,0.0001
1594,0.0004
12762,0.0005
12761,0.0004
12760,0.0005
6136,0.0002
12766,0.0008
6134,0.0014
6135,0.0004
10949,0.0008
10948,0.0000
13918,0.0001
10941,0.0002
10940,0.0009
10943,0.0002
10942,0.0004
10945,0.0001
10947,0.0001
10946,0.0004
9205,0.0003
3076,0.0006
9472,0.0011
9473,0.0000
9470,0.0000
1592,0.0001
9476,0.1187
9474,0.0002
9200,0.0000
9202,0.0009
3252,0.0001
2248,0.0001
2249,0.0000
2245,0.0002
2246,0.0001
2240,0.0000
10068,0.0017
2650,0.0001
3401,0.0002
3400,0.0000
3402,0.0001
3405,0.0002
3404,0.0015
3407,0.0017
367,0.0003
3408,0.0010
4875,0.0000
4874,0.0001
4877,0.0004
365,0.0002
4871,0.0002
4870,0.0004
4873,0.0006
4872,0.0455
2068,0.0002
10610,0.0012
2798,0.0001
2799,0.0005
10614,0.0002
10617,0.0001
10616,0.0002
2792,0.0003
2061,0.0004
2062,0.0003
361,0.0002
2796,0.0001
2797,0.0010
13494,0.0002
2067,0.0004
4030,0.0001
13141,0.0002
13143,0.0001
13144,0.0010
13145,0.0002
13146,0.0000
13147,0.0001
13148,0.0002
13149,0.0001
9780,0.0020
9781,0.0003
9782,0.0000
9784,0.0001
9785,0.0037
9786,0.0001
9787,0.0046
9788,0.0000
9789,0.0003
12553,0.0001
9403,0.0000
2417,0.0000
5690,0.0001
12729,0.0004
8078,0.0000
12728,0.0002
12969,0.0001
12968,0.0003
12965,0.0006
12964,0.0001
12967,0.0014
12966,0.0008
12961,0.2345
12725,0.0013
12962,0.0003
7097,0.0005
7095,0.0001
7090,0.0001
7091,0.0000
12723,0.0001
7098,0.0040
7099,0.0002
8071,0.0000
12721,0.0000
8070,0.0001
6171,0.0002
12897,0.0001
8105,0.1074
8104,0.0002
8107,0.0002
1358,0.0061
8100,0.0003
8103,0.0000
465,0.0002
8075,0.0001
467,0.0006
466,0.0153
1357,0.0012
460,0.0024
463,0.0018
462,0.0001
6959,0.0001
6488,0.0001
6489,0.0000
12893,0.0031
6950,0.0003
6483,0.0002
6952,0.0002
6953,0.0003
6954,0.0001
6955,0.0006
6484,0.0001
6485,0.0004
8214,0.0002
8361,0.0005
8360,0.0000
8363,0.0021
8362,0.0002
8365,0.0001
8364,0.0002
8366,0.0000
8369,0.0002
8368,0.0000
9404,0.0005
9067,0.0001
3184,0.0002
3185,0.0003
3186,0.0000
3187,0.0005
3181,0.0027
10287,0.0005
3188,0.0005
11397,0.0004
11396,0.0005
4019,0.0002
11394,0.0050
11391,0.0028
11390,0.0003
4011,0.0005
9409,0.0001
4017,0.0002
4016,0.0001
11399,0.0003
13705,0.0005
3989,0.0001
3985,0.0002
3986,0.0001
3987,0.0004
3980,0.0001
3981,0.0000
