user_key,x1
5728900;5041,20160511
6964763;3381,20160128
643844;8660,20160423
5487438;5803,20160504
4983032;1814,20160525
4071270;1941,20160322
1843232;5341,20160127
2843076;1715,20160327
5440407;6485,20160327
3582101;8433,20160522
5058235;3381,20160129
4489598;3293,20160520
170308;5341,20160207
5137048;1390,20160415
4510201;6485,20160324
5993092;4860,20160131
2547840;7605,20160327
5203362;7555,20160126
6795316;5341,20160207
266741;1715,20160323
1030091;6284,20160125
5621215;5341,20160125
4878275;760,20160323
3616458;5341,20160131
913523;5341,20160124
4002446;3381,20160129
1760867;6227,20160522
849053;3381,20160129
738552;7903,20160326
7124829;6284,20160125
3269964;5341,20160207
7064073;1080,20160525
768044;2934,20160327
3801708;6363,20160523
2836163;5341,20160207
1377897;1569,20160124
6992641;1360,20160327
5375514;2976,20160324
4066475;1715,20160326
5098282;1715,20160322
5269345;3621,20160509
5193048;5341,20160123
5998192;3381,20160124
6597974;7555,20160324
2232141;6485,20160324
2757583;380,20160326
3467746;3381,20160128
4066148;3381,20160123
2449105;286,20160324
6250573;5341,20160126
1863584;6901,20160324
4701566;2709,20160123
4693416;5341,20160207
6764782;3532,20160322
6276505;760,20160327
1854590;2934,20160325
4686370;3381,20160129
7263964;3532,20160525
1110219;2099,20160204
6861743;5006,20160327
3737732;1080,20160525
4892118;3527,20160325
1344898;5341,20160125
440630;1469,20160605
4695467;5010,20160427
6421166;7724,20160327
586676;3381,20160123
5640391;1379,20160327
1234093;1469,20160528
6229164;2146,20160130
2485871;4860,20160125
4076629;3381,20160123
4366199;3381,20160129
1189931;8305,20160429
374414;5341,20160127
7138528;2934,20160321
547146;7921,20160513
2141304;4142,20160130
5196489;6485,20160327
5800953;122,20160326
1591445;1379,20160327
2624467;1469,20160615
673208;5334,20160521
4275629;2934,20160324
4448331;4083,20160322
6996461;5341,20160201
1890383;2934,20160325
2803680;1945,20160327
5854584;3621,20160518
5877675;2146,20160129
6583137;2330,20160503
1431006;8386,20160126
2523377;7717,20160604
5710422;7354,20160520
1867027;2709,20160128
4218414;2099,20160207
229103;6485,20160326
4343296;6434,20160125
1526220;3381,20160128
1992678;7717,20160607
663465;7019,20160129
2724291;3381,20160129
6687937;8614,20160325
1715086;2549,20160426
6430690;8386,20160126
2641952;6901,20160325
872441;7174,20160423
2839639;1936,20160520
523143;5341,20160207
553902;7913,20160427
5862470;760,20160325
353284;2934,20160323
3002752;892,20160515
6293161;7231,20160530
6415457;3381,20160129
2747874;8181,20160407
6130302;2436,20160324
1905032;1169,20160128
3773613;3231,20160321
2694963;3158,20160523
1387508;4195,20160321
1176559;517,20160528
4277347;1715,20160326
2724871;7717,20160326
6916897;7113,20160610
2983551;3381,20160129
4567859;2934,20160326
5755228;5341,20160218
6808341;3403,20160324
1457263;6513,20160329
4964208;5341,20160207
1098619;3903,20160520
2445246;5813,20160521
4045570;7555,20160326
1752994;7555,20160326
6268302;2709,20160130
1412223;4833,20160130
4561615;7245,20160607
1318057;8181,20160417
2787803;2934,20160325
6051782;3381,20160128
6045014;5341,20160131
385466;8181,20160407
705902;6021,20160324
1267950;1936,20160503
5546932;5596,20160324
1593813;3284,20160326
4929152;4860,20160129
4381455;3381,20160128
4400208;3381,20160123
5384554;5591,20160322
4492142;7910,20160326
110921;5341,20160207
415192;4649,20160521
5222843;3381,20160128
3236295;8355,20160524
1889047;5341,20160207
2016485;8305,20160428
6620379;3381,20160128
1089915;7717,20160610
5034686;7717,20160603
1141581;1514,20160522
744284;7555,20160327
4965217;3381,20160123
677367;3381,20160129
949618;7196,20160518
1259711;4275,20160523
6127341;4043,20160326
6801574;5341,20160207
4438895;3381,20160124
7050885;5341,20160131
4404453;1715,20160326
3583403;2934,20160325
2025273;6485,20160324
4139799;6485,20160327
265736;3381,20160124
7044307;5413,20160525
5069744;1623,20160324
3741603;5341,20160207
408048;2804,20160119
3206990;3381,20160129
367002;4883,20160606
2231538;1169,20160129
3682008;7974,20160323
1423095;3550,20160129
4371475;6885,20160323
4951797;5341,20160207
3066963;3722,20160525
6210360;7019,20160130
6761982;3532,20160321
73691;212,20160322
3167122;6504,20160324
2205983;6485,20160321
3159971;4860,20160126
4294321;4883,20160607
5023921;3381,20160129
7321126;2934,20160321
3740592;5341,20160205
1768854;5163,20160512
7112853;8775,20160324
729781;760,20160322
5804024;3381,20160129
5825106;5341,20160126
3056864;42,20160323
6994656;814,20160326
4765794;4484,20160508
2285915;6485,20160321
2881739;7884,20160119
3022692;3251,20160505
7268095;3532,20160326
7071028;3527,20160324
3006983;2338,20160521
1394177;7438,20160428
6124275;7019,20160129
6396420;1469,20160523
7264503;3381,20160402
6281680;2934,20160322
3040742;2709,20160129
5409839;1732,20160321
4642009;3381,20160129
4054444;3381,20160124
2979261;760,20160326
4534222;5341,20160131
2094633;5341,20160123
190805;5341,20160207
4005337;5591,20160513
1878575;1379,20160322
1988172;892,20160503
4949034;8386,20160123
1901395;1379,20160321
1290764;7221,20160326
5515412;6683,20160325
6227235;1041,20160326
5791471;209,20160421
3783147;6485,20160321
6613497;3293,20160520
6797671;1569,20160125
1901695;3117,20160604
6687695;3251,20160321
160269;7374,20160514
445183;2099,20160207
3529600;517,20160411
6453287;7438,20160327
2434800;3532,20160327
6726353;3381,20160123
2376005;3381,20160129
941484;3621,20160518
4333759;3807,20160523
2000962;4860,20160201
5446463;5152,20160322
2504078;7113,20160501
4587359;5269,20160530
1987725;1080,20160517
7344529;5341,20160207
158649;959,20160511
819442;6485,20160321
4871590;760,20160323
3927759;5341,20160128
5678405;6434,20160124
4734120;3625,20160526
6446432;7974,20160321
3331767;3381,20160128
1644198;5341,20160205
3337805;8181,20160407
6789616;1945,20160324
1493823;6284,20160124
4161273;5341,20160207
4675522;2099,20160207
4749823;1301,20160604
2567064;4083,20160326
5481189;3532,20160115
1734050;760,20160323
2866701;2146,20160129
6797806;6485,20160325
2554663;6485,20160327
120682;2709,20160127
1166834;4195,20160326
3558290;7314,20160527
3150309;5341,20160207
3030996;3381,20160129
2442890;1646,20160607
2424047;5341,20160207
6878644;3381,20160129
5029851;5341,20160130
405820;3381,20160125
5779131;8386,20160131
3090735;2436,20160327
5776735;5341,20160201
1247963;2247,20160523
6847152;5341,20160124
3412565;8181,20160407
1706727;4043,20160324
383550;7113,20160505
3176502;2099,20160207
1362502;2693,20160512
5074722;3381,20160129
3000939;6021,20160415
5424892;2247,20160520
5612648;1080,20160517
7139428;7555,20160322
7205536;3241,20160327
1023546;1715,20160325
6175132;2765,20160519
5979674;3532,20160325
6997648;2709,20160128
1349328;1772,20160325
5529474;2934,20160321
4701352;2625,20160531
1518387;5362,20160510
4481787;1169,20160129
3829001;775,20160525
807924;1812,20160514
5799523;8386,20160125
6829443;5341,20160207
653971;2934,20160325
2421260;6485,20160323
5209007;3298,20160521
2506586;7612,20160522
923278;1073,20160520
4494929;3381,20160129
4428439;2934,20160322
455929;3381,20160128
3887727;6485,20160324
6010531;7555,20160123
3273788;1941,20160321
1463179;3381,20160129
2543653;6485,20160327
6692814;2934,20160326
5809225;1648,20160429
4725172;6485,20160323
1055618;380,20160322
1268843;7483,20160325
6301751;6284,20160124
3213730;6508,20160520
2382036;3381,20160128
552212;3532,20160116
2444239;7019,20160130
1629407;1080,20160517
2178154;208,20160522
284064;2099,20160207
4786841;7555,20160324
4197649;5158,20160428
4129744;4083,20160522
5456740;5341,20160130
30441;5341,20160212
4969842;7555,20160121
4692730;8653,20160522
505920;4860,20160206
2720230;5341,20160207
2782998;5341,20160131
4057222;2436,20160321
4285147;7136,20160326
555560;1936,20160501
3191198;3381,20160128
2773800;5341,20160131
4506866;6485,20160327
4177685;2934,20160324
6861712;2934,20160321
6924636;3381,20160126
6606274;2934,20160321
2539736;6284,20160124
4392165;6485,20160322
7302007;1448,20160521
7059641;7910,20160327
3057022;6485,20160321
834006;3381,20160124
202049;2934,20160323
3209111;5341,20160207
6532147;4860,20160124
1974502;5341,20160207
4354950;2934,20160323
1158929;1520,20160226
2253824;2099,20160207
2419807;5341,20160207
1386632;3786,20160323
1351489;5341,20160130
1177144;1125,20160327
965788;760,20160324
1836235;1080,20160529
3587944;1379,20160327
4242326;5032,20160528
1786831;2934,20160323
4801260;4142,20160123
1723053;3381,20160124
6410721;5341,20160207
4674414;6424,20160129
5405704;6650,20160520
359814;6485,20160322
2352112;3381,20160129
3555764;6195,20160520
1814310;8211,20160130
2146669;3621,20160519
5780239;4142,20160128
6429015;6683,20160324
1003588;2099,20160207
1463025;6486,20160129
492284;5341,20160207
1979847;209,20160514
6285759;3381,20160129
1957693;6485,20160327
5131876;6485,20160326
7011268;6485,20160327
3307080;7279,20160409
627310;6504,20160324
6668009;8775,20160323
1230578;1433,20160324
2886104;3381,20160123
2715173;2099,20160207
5311578;3381,20160129
6260339;1433,20160326
2563899;5341,20160207
995465;7974,20160321
3266227;6434,20160125
225285;7679,20160322
1353173;3381,20160129
1038670;4860,20160125
267287;8181,20160413
3612730;450,20160325
5396371;76,20160522
2009273;6683,20160325
1051217;7045,20160526
1056079;7374,20160514
4238060;4833,20160130
5776217;4663,20160124
6146547;5341,20160130
2079607;760,20160326
4085927;3381,20160124
859131;3381,20160128
3891988;3381,20160129
2190645;3381,20160129
2311166;6485,20160321
3527056;7913,20160427
2786713;3381,20160127
579721;1810,20160522
181021;3381,20160129
7239132;5341,20160207
6249393;2934,20160325
4679481;2709,20160125
1760010;3284,20160323
6376649;2099,20160207
472546;3621,20160519
4381254;5341,20160207
4700075;7483,20160323
6021279;3381,20160128
5057343;380,20160325
6384421;5183,20160602
4518718;3171,20160605
4335694;3112,20160604
521759;5006,20160523
3141024;2934,20160326
3897362;3786,20160523
5764000;5341,20160126
5879517;7717,20160526
1025823;3381,20160128
2254476;6134,20160610
1401767;1945,20160324
6073883;450,20160326
108289;2036,20160416
1036759;6284,20160124
299537;3381,20160123
1147569;5341,20160130
7253823;6485,20160321
3316479;8653,20160520
2097092;4299,20160521
1140542;6485,20160324
3156908;3381,20160129
2591868;2342,20160322
4462403;6485,20160324
1335384;5843,20160530
3322745;3381,20160124
4131908;3710,20160201
5495532;171,20160322
414420;4860,20160207
3770389;1469,20160530
4817090;380,20160325
4078626;6021,20160415
394146;3532,20160322
5587330;3381,20160127
626004;7903,20160326
1508718;4856,20160525
5523459;5341,20160129
226534;4860,20160129
3979849;7555,20160125
5319521;1644,20160326
3729233;8305,20160511
6303927;2436,20160324
3249668;5341,20160207
191819;6863,20160325
2926564;6485,20160327
2744022;3381,20160129
5840522;3381,20160128
1254177;209,20160213
2154642;6434,20160123
3959514;8037,20160114
1397498;5027,20160522
4773913;3284,20160324
2516312;760,20160321
599475;2934,20160322
5007537;6468,20160326
2958104;760,20160322
1298604;5341,20160129
100413;3786,20160326
7170464;4570,20160523
3342225;3381,20160129
1313750;8386,20160123
66914;5341,20160130
1429432;7483,20160322
6611600;834,20160524
1984046;5341,20160207
3232367;4808,20160520
3633237;3621,20160518
6834596;2099,20160207
1953909;2934,20160325
6073461;2934,20160326
4495946;3381,20160129
7214392;7076,20160430
2341897;4860,20160123
2714884;2610,20160323
1340634;4833,20160130
885518;5341,20160127
1178359;2436,20160523
1229775;3807,20160612
139999;3381,20160129
1677007;5341,20160207
5492689;6528,20160429
6597685;2709,20160124
4657881;3381,20160129
5619909;3381,20160203
4993263;7221,20160323
1360313;450,20160203
462019;6614,20160325
5062444;1080,20160517
1228794;2934,20160325
4800129;6485,20160322
2679212;6485,20160325
1482181;3381,20160125
3467716;2436,20160523
1703874;797,20160519
780853;2934,20160327
7203278;4720,20160324
2913871;2934,20160325
1236098;6650,20160326
6844614;2180,20160521
6957223;207,20160504
3636765;8386,20160204
7323454;2622,20160322
4002955;5341,20160207
6150766;3381,20160124
3139171;5341,20160207
6398771;2934,20160325
2402368;8349,20160501
2083941;3381,20160129
5972230;6284,20160124
5641988;1379,20160325
431019;1080,20160521
6679567;1945,20160526
5737575;5591,20160322
6718938;5591,20160325
3416175;8305,20160511
6022997;4660,20160126
751426;7555,20160326
1087265;5341,20160207
1927540;3381,20160129
1409614;3381,20160129
224179;6021,20160415
1959823;3381,20160128
2685051;7884,20160512
1302877;3532,20160322
3939771;6901,20160322
5829837;3381,20160129
4962152;5341,20160130
444685;6485,20160323
955952;5341,20160207
3872069;7314,20160503
6813838;7706,20160131
4694111;760,20160322
5911832;3621,20160519
1567540;7588,20160424
2137454;3381,20160128
5555917;281,20160121
3593287;5341,20160201
7086843;1041,20160327
5691523;5341,20160205
480662;3621,20160519
3201752;2934,20160321
729810;3381,20160129
4975949;5341,20160207
7230274;6021,20160415
5191491;3381,20160129
7301197;2934,20160322
2215297;3807,20160530
916492;1941,20160326
2022369;4860,20160207
4675725;1433,20160325
5805779;2487,20160520
132208;1715,20160322
4057570;4043,20160325
5464377;2099,20160207
6766485;3182,20160321
5968821;5341,20160128
4875869;4195,20160322
4804118;3381,20160129
3241826;7555,20160325
3201020;7019,20160130
3657207;3283,20160323
1422675;4860,20160130
4680416;6485,20160324
1023416;3381,20160129
6678152;3381,20160129
1859832;1072,20160325
1975455;1080,20160517
785179;6485,20160325
2820517;3381,20160129
826298;7113,20160505
6192115;2099,20160207
4181645;3338,20160323
4193831;2709,20160123
3120884;7717,20160528
7017805;3381,20160124
5548530;6485,20160325
3671086;2813,20160522
747434;8386,20160125
3783501;2709,20160123
4013665;5341,20160126
1085636;6284,20160124
3889260;2099,20160207
1661961;1715,20160326
7250902;380,20160327
1295123;4083,20160523
6461944;1433,20160322
5481122;7910,20160326
2295512;1080,20160517
2022597;4860,20160330
4567259;6485,20160321
1703241;8181,20160407
3249308;4860,20160125
7002424;5717,20160322
3941762;6362,20160523
1679445;5341,20160123
1211187;7717,20160530
5975870;3381,20160129
1694041;1379,20160325
1815279;6650,20160322
901406;7490,20160525
2164197;1080,20160605
5081707;2709,20160125
613818;2342,20160325
3277345;3381,20160129
4887168;2709,20160130
2450903;904,20160322
4745971;4807,20160520
2856328;3621,20160519
5728518;7019,20160130
609204;4860,20160127
2397642;7717,20160520
1642393;3532,20160323
2051073;4083,20160520
1087529;3283,20160325
610988;760,20160324
6712952;5803,20160519
7074158;7113,20160614
2807663;2934,20160323
3337249;6288,20160418
2979213;5341,20160207
1617605;6901,20160326
2934348;8619,20160608
2689063;171,20160327
1027932;4660,20160124
1715360;4833,20160130
6674700;3381,20160128
4906832;4748,20160521
1164076;2436,20160421
4591188;7605,20160524
4069943;4953,20160523
1982172;2934,20160323
3186398;5341,20160207
4470764;5341,20160207
1982004;1569,20160130
4613958;3381,20160129
3148603;5341,20160207
6909288;3403,20160327
6980570;6362,20160520
6005438;3381,20160129
2897606;3621,20160322
4683247;4860,20160130
6526166;1469,20160521
3268495;5341,20160207
3067064;797,20160520
1765260;8840,20160606
2150232;3381,20160129
4152795;7174,20160428
941806;2099,20160207
6875021;5341,20160128
3138266;6454,20160129
3440063;2934,20160322
6373520;6485,20160324
197121;5341,20160130
2367178;3532,20160326
5575372;7974,20160125
3377435;5341,20160126
3536150;5341,20160129
5571630;7910,20160323
5980894;2709,20160127
1823628;2099,20160207
2902624;7910,20160521
7265392;5341,20160207
5927124;209,20160306
4259109;3381,20160127
4947251;2361,20160526
5465191;6434,20160125
2948917;5341,20160203
7147949;1732,20160326
5642348;3381,20160128
5079826;1941,20160327
5082115;2934,20160323
6174343;4860,20160123
5768206;5341,20160207
921335;6227,20160601
1767445;6284,20160124
4813312;1569,20160514
5478724;8181,20160407
875056;760,20160327
364935;2099,20160128
3460231;2934,20160325
6578000;5704,20160327
5106345;3381,20160129
2389781;7974,20160128
288448;5039,20160406
399628;6650,20160323
289157;1080,20160517
1630951;3381,20160126
5036787;1469,20160611
7113978;1569,20160124
2015771;3381,20160129
4256608;3532,20160325
4684058;3381,20160129
3281743;3621,20160519
4305132;1379,20160327
7080240;2700,20160531
564251;2099,20160130
4821058;5341,20160130
843803;5341,20160207
2460347;3381,20160125
3213879;1169,20160128
68050;2046,20160131
3632958;2709,20160125
1342410;8305,20160511
4969842;4660,20160125
7157650;2099,20160207
4714681;8614,20160322
5374315;7113,20160430
5752041;3381,20160129
1308376;760,20160326
4617637;6284,20160125
7103662;5341,20160130
7126368;7113,20160430
2837638;6485,20160327
4229338;2934,20160325
4155289;8386,20160128
267927;5341,20160206
2350563;3381,20160129
6783327;6504,20160602
2103828;4660,20160126
6039502;1520,20160117
4910068;5455,20160525
4863870;1379,20160321
984480;3381,20160128
2901916;2099,20160207
6067954;629,20160523
4987889;5124,20160121
945549;7555,20160327
3366263;7555,20160125
832706;6485,20160324
1024265;2709,20160204
705484;2099,20160207
2289321;76,20160525
932563;6485,20160326
2711354;5341,20160207
319279;582,20160507
2854535;6454,20160131
2935039;2934,20160325
6595740;1941,20160321
864360;3381,20160124
6744357;42,20160326
49757;3381,20160129
5599129;179,20160325
1476863;7605,20160321
1351596;1569,20160203
4510647;6454,20160130
3439705;2099,20160207
4083313;7910,20160520
3635628;8476,20160316
1530517;5341,20160207
3512377;5341,20160207
785294;6485,20160323
7131561;1469,20160521
376471;7422,20160517
6923516;212,20160327
5271844;5341,20160207
2267436;6485,20160324
6241969;2622,20160326
221541;2934,20160323
272123;1469,20160520
80199;760,20160324
4425157;1469,20160521
3346466;4860,20160115
6994078;8305,20160428
7156058;1080,20160517
5127200;1080,20160517
1295211;6145,20160527
4967870;3381,20160129
2744035;1379,20160321
494531;3381,20160128
5839647;6485,20160321
1041844;3381,20160124
3863713;6485,20160324
2723329;3621,20160518
7005860;5974,20160424
5273136;5341,20160131
3175333;3381,20160128
4367982;1469,20160608
2118197;3527,20160325
2353533;8676,20160523
5513227;1379,20160324
172631;7776,20160321
3899588;2709,20160203
5070744;3381,20160129
3620958;7958,20160325
2338828;3381,20160128
6812368;6485,20160323
4678322;1080,20160608
3616743;5341,20160201
790404;2934,20160327
1203002;2934,20160327
4791194;3381,20160129
5477787;7084,20160522
4972298;7717,20160531
2209097;2099,20160207
1750029;113,20160324
844687;3381,20160129
2483414;4433,20160201
5097779;2206,20160609
1974653;3381,20160128
3556477;760,20160327
7000562;4833,20160130
4646658;5858,20160321
3791086;5591,20160323
2580191;4043,20160225
4933786;4545,20160520
4560093;1520,20160114
4632340;5341,20160131
2040229;3710,20160125
5406776;2099,20160207
1469067;3381,20160129
5098919;2934,20160325
5556695;4860,20160126
3116930;3117,20160530
7138692;8181,20160407
1381909;7679,20160324
2718942;5341,20160131
4054652;5341,20160128
6232276;1941,20160321
5731636;539,20160322
4697496;5341,20160207
1433234;3550,20160121
4331803;2709,20160123
4556032;5341,20160201
130254;3532,20160321
5138057;2342,20160326
1014042;2709,20160203
153918;7354,20160524
768489;4860,20160123
3529003;2567,20160605
6988680;5341,20160125
1919617;6454,20160131
2942170;3381,20160129
1578932;3792,20160421
2126812;6485,20160325
7335583;2099,20160207
3955501;2099,20160131
816125;6362,20160520
5268574;2712,20160428
6071718;3532,20160327
5050148;4102,20160521
651813;2709,20160125
6061455;1433,20160326
593874;5341,20160207
3109143;5341,20160126
2761160;171,20160321
3320963;450,20160125
6967664;8211,20160131
6064274;5341,20160207
1355268;1469,20160527
5898288;3381,20160129
6687549;3381,20160128
4808405;4660,20160124
2137441;3786,20160201
3377068;42,20160327
6070090;3550,20160114
5286933;8712,20160121
4040602;6485,20160324
6222271;4393,20160309
357236;5236,20160602
5806721;3899,20160325
2081896;2709,20160131
244689;2099,20160207
7282705;1715,20160325
6453680;5113,20160326
1332977;6424,20160128
5024314;6485,20160322
1425317;6485,20160326
3003356;6362,20160520
5731880;6409,20160124
6894406;5341,20160207
1020630;7884,20160105
1509208;7019,20160130
3119676;8386,20160124
620225;6683,20160321
3735145;2709,20160130
4470451;2934,20160325
5993657;8653,20160505
5335906;2934,20160326
2413160;7884,20160528
6400845;5341,20160128
2732305;5341,20160126
3696876;380,20160323
3066248;5341,20160207
5772302;7169,20160518
1155575;4874,20160517
1451172;2934,20160321
2318437;4860,20160130
4699158;5341,20160207
2210648;7019,20160130
361004;7374,20160511
3805059;5341,20160130
1651489;5341,20160131
5230202;3403,20160321
1867794;4769,20160522
4974406;7555,20160125
5578380;5341,20160207
787056;3381,20160201
2501045;3966,20160520
1096111;4308,20160324
5250279;3381,20160129
2124025;2099,20160207
256198;5341,20160207
1508644;2436,20160321
817338;5341,20160207
6966419;3381,20160126
6716692;3532,20160130
386112;3381,20160129
6563381;7888,20160521
3048028;6485,20160327
1212843;760,20160327
566347;3381,20160202
3603530;5341,20160130
1212341;2099,20160207
4384061;6485,20160321
5149257;1433,20160327
3925478;4582,20160414
1650129;6454,20160207
621919;4433,20160130
2892720;450,20160128
6087968;1080,20160525
5913442;5179,20160608
106436;8181,20160407
6042378;5341,20160207
6797671;1433,20160125
4003409;1080,20160517
3932460;5341,20160207
855354;1941,20160327
5343031;6901,20160329
6581502;6485,20160321
35229;1687,20160522
3203238;3381,20160129
3308466;4195,20160323
1091280;6485,20160326
3281628;2709,20160125
5828852;3621,20160519
959918;760,20160323
7052004;2709,20160130
7215091;2099,20160207
6041697;2345,20160419
2984769;4833,20160209
5294928;2146,20160131
5558839;1036,20160605
4846086;2709,20160125
5659353;5341,20160126
640345;5341,20160207
3329481;6485,20160321
3487722;3381,20160124
1082822;1650,20160521
1282040;5341,20160131
3610720;8181,20160407
2717524;642,20160324
2935671;5591,20160323
5142114;4860,20160207
3456646;7600,20160326
7253454;6485,20160322
3239078;3381,20160128
5934557;3621,20160518
7257362;5341,20160207
1527287;3025,20160524
332569;2436,20160324
363179;6284,20160124
6166473;2709,20160128
66631;1715,20160324
7086778;1433,20160321
3902868;6540,20160427
5583296;2099,20160207
4017504;1125,20160321
3696208;7921,20160513
1647233;3621,20160519
2955864;3381,20160129
3972203;6288,20160515
6347211;3381,20160129
1512924;4833,20160130
2701268;4030,20160612
3073100;3381,20160129
2977531;4282,20160610
4174478;2099,20160125
1653587;5341,20160123
1092082;3381,20160129
6824592;7354,20160529
5034057;1905,20160523
456949;6454,20160128
4320680;5152,20160524
3972074;6901,20160321
4712674;3532,20160322
5252354;3381,20160129
6561436;8181,20160407
5453672;5341,20160204
7116513;2934,20160321
4047664;3381,20160129
249272;5341,20160131
6230824;1125,20160525
267530;3381,20160128
6294448;8211,20160202
6630529;3710,20160129
7244232;6029,20160605
4694017;936,20160520
200026;3532,20160123
365348;450,20160130
5858576;7974,20160322
6182634;7221,20160324
138235;2934,20160325
5535943;5341,20160207
1760754;5717,20160326
1640271;3381,20160129
482897;2934,20160323
4656806;2709,20160124
2314707;8037,20160322
1285361;3381,20160123
3533377;642,20160327
6320981;3381,20160123
1188884;3381,20160123
325991;5341,20160124
6349385;1080,20160517
6154241;7019,20160131
4086114;7974,20160327
2428164;1469,20160525
1267544;4883,20160524
2646904;3381,20160129
2181405;7974,20160321
1935760;6504,20160326
289823;3381,20160124
5581168;4661,20160523
6673973;4883,20160522
5521828;5032,20160528
129930;3532,20160327
1078678;3381,20160129
167603;3381,20160129
4643847;6454,20160207
971416;5591,20160327
3549352;5341,20160127
1292325;6021,20160414
8833;5219,20160518
2234600;7884,20160502
285627;1080,20160608
6725393;3381,20160128
5405320;1080,20160517
27752;1469,20160523
564695;8022,20160517
6380534;3381,20160128
1061034;3381,20160129
5596829;1379,20160327
2491046;4472,20160520
2076505;3381,20160129
854881;7019,20160131
6051633;1941,20160321
994527;4142,20160126
7120380;3710,20160129
630051;5341,20160125
4509160;6885,20160325
6331416;7921,20160429
6988856;2240,20160311
3725315;3381,20160123
4115446;5341,20160201
3173128;15,20160322
4549363;7812,20160308
3282509;8305,20160429
5441796;2099,20160207
6154035;7910,20160520
5518440;1433,20160323
3640045;970,20160325
1656459;450,20160125
3332385;7921,20160525
4767728;8594,20160325
1843606;2934,20160323
1825334;1941,20160326
6596089;3381,20160129
3422729;2934,20160321
5223465;2709,20160204
881675;2436,20160327
2963934;6650,20160321
194590;5341,20160207
5966157;4195,20160525
2317394;5341,20160207
2187875;1073,20160524
7128000;1469,20160526
5724302;6485,20160327
7155891;6454,20160207
5488031;5591,20160321
5160680;7113,20160413
3449958;2934,20160321
4484922;3403,20160321
6540356;806,20160520
5986471;2934,20160326
6350245;5341,20160207
945234;7562,20160611
1733446;3284,20160327
5326016;8305,20160511
4748227;1072,20160522
5799623;1080,20160517
3611827;5341,20160131
3375794;3381,20160126
2704857;3406,20160520
7061596;6901,20160321
2205367;208,20160326
2386745;450,20160326
4499360;1433,20160321
3235025;3284,20160323
6333869;6901,20160518
334252;3532,20160524
2999098;4860,20160129
6018124;2709,20160128
2961080;4142,20160129
7049434;4860,20160130
4771;6135,20160312
2042698;3381,20160129
2109795;7903,20160326
2976580;3381,20160129
2779306;1073,20160510
1996075;3621,20160518
5279574;5803,20160501
1494087;7011,20160521
5751061;1945,20160327
5577003;4860,20160125
3120759;1379,20160323
6802056;5341,20160125
3769261;6284,20160124
1776784;6485,20160325
2110787;3117,20160605
5650587;3381,20160129
2186941;6135,20160321
1137126;2099,20160207
6188644;3381,20160128
6106658;1941,20160322
5712011;6481,20160327
785032;4883,20160522
5917875;760,20160327
6047939;3381,20160123
612097;8641,20160525
2797668;3381,20160123
5149388;1080,20160517
4065033;5341,20160207
2698665;3381,20160124
915732;4860,20160130
182416;2783,20160323
2518890;5341,20160129
587427;6485,20160324
6585408;3532,20160322
432895;6901,20160322
6638431;3621,20160518
5564772;742,20160325
476516;1125,20160323
6861354;4860,20160127
7008623;2934,20160325
3559112;6485,20160326
3692580;5341,20160125
7097145;1945,20160523
134016;2036,20160416
1224089;2709,20160203
2798720;6485,20160525
5808019;2146,20160130
2667908;5341,20160128
2489123;2436,20160321
3885687;6683,20160327
3674289;924,20160325
4962346;3381,20160125
6635750;6683,20160323
2402057;8305,20160511
3169881;8396,20160509
6334040;7974,20160323
2351787;3381,20160124
6975362;3621,20160323
82690;5341,20160131
1018611;3381,20160123
1292207;5341,20160207
3636806;6485,20160203
3537915;3381,20160124
4697747;4975,20160603
5861341;7717,20160521
6139321;4048,20160525
5647109;1080,20160519
2183244;6885,20160522
480152;8586,20160529
769342;2433,20160327
3063846;3381,20160123
491403;2934,20160327
876184;2099,20160207
2493518;2099,20160207
6048743;3381,20160128
3605824;5341,20160129
1809373;6454,20160207
6560521;171,20160321
1962544;2454,20160321
4948228;7555,20160324
2836366;342,20160518
5794251;5341,20160202
6577696;5543,20160610
5574193;5591,20160321
2516177;8181,20160402
5806501;7910,20160321
6055704;1433,20160321
6062050;7679,20160323
5302494;2709,20160126
1304144;8236,20160524
7332989;2099,20160207
5470169;129,20160524
6267576;8035,20160606
471376;797,20160520
489859;3532,20160324
2311311;5341,20160205
4654474;2934,20160327
7302398;8800,20160326
7248830;1715,20160325
624742;3710,20160130
2384775;209,20160311
462597;6485,20160521
1513339;7884,20160508
2796187;3381,20160123
347269;6683,20160327
4298773;8305,20160428
4277835;4860,20160131
1558110;3381,20160124
4762996;8181,20160407
5764628;892,20160428
2044878;4720,20160321
5118165;3381,20160129
937289;8305,20160515
3516824;2854,20160324
6301762;3381,20160128
7226519;1469,20160524
4481767;6901,20160503
5643832;212,20160325
5653212;618,20160425
2970245;3381,20160129
6620851;5341,20160131
6513081;7113,20160604
4708603;6885,20160327
1391120;6485,20160325
916761;2941,20160326
6674969;5341,20160124
5743959;4860,20160124
428600;6424,20160130
5088864;5509,20160524
1015050;3621,20160519
2023337;4663,20160124
1488040;2813,20160523
2917646;2934,20160325
3610715;171,20160211
152479;7483,20160326
5116428;1080,20160517
6546369;4389,20160425
5848576;6284,20160125
2611229;3381,20160129
6660516;6021,20160414
2219686;4660,20160125
5027519;3381,20160126
5563386;5866,20160523
6933429;6485,20160321
4281348;8386,20160131
5452406;3390,20160322
1334485;2934,20160326
1211856;8077,20160128
5351242;7910,20160326
